Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1966,1966,3050,FAO TIER 1,kt,27.4036,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1966,1966,3050,FAO TIER 1,kt,5095.314,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1966,1966,3050,FAO TIER 1,kt,5122.7176,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1967,1967,3050,FAO TIER 1,kt,1.0079,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1967,1967,3050,FAO TIER 1,kt,22.5945,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1967,1967,3050,FAO TIER 1,kt,28.2212,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1967,1967,3050,FAO TIER 1,kt,5987.5425,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1967,1967,3050,FAO TIER 1,kt,6015.7637,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1968,1968,3050,FAO TIER 1,kt,1.0565,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1968,1968,3050,FAO TIER 1,kt,21.152,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1968,1968,3050,FAO TIER 1,kt,29.582,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1968,1968,3050,FAO TIER 1,kt,5605.28,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1968,1968,3050,FAO TIER 1,kt,5634.862,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1969,1969,3050,FAO TIER 1,kt,0.8999,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1969,1969,3050,FAO TIER 1,kt,17.7439,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1969,1969,3050,FAO TIER 1,kt,25.1972,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1969,1969,3050,FAO TIER 1,kt,4702.1335,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1969,1969,3050,FAO TIER 1,kt,4727.3307,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1970,1970,3050,FAO TIER 1,kt,1.0926,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1970,1970,3050,FAO TIER 1,kt,20.0299,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1970,1970,3050,FAO TIER 1,kt,30.5928,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1970,1970,3050,FAO TIER 1,kt,5307.9235,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1970,1970,3050,FAO TIER 1,kt,5338.5163,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1971,1971,3050,FAO TIER 1,kt,1.1879,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1971,1971,3050,FAO TIER 1,kt,23.0917,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1971,1971,3050,FAO TIER 1,kt,33.2612,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1971,1971,3050,FAO TIER 1,kt,6119.3005,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1971,1971,3050,FAO TIER 1,kt,6152.5617,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1972,1972,3050,FAO TIER 1,kt,1.2217,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1972,1972,3050,FAO TIER 1,kt,20.2436,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1972,1972,3050,FAO TIER 1,kt,34.2076,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1972,1972,3050,FAO TIER 1,kt,5364.554,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1972,1972,3050,FAO TIER 1,kt,5398.7616,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1973,1973,3050,FAO TIER 1,kt,1.2422,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1973,1973,3050,FAO TIER 1,kt,21.9854,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1973,1973,3050,FAO TIER 1,kt,34.7816,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1973,1973,3050,FAO TIER 1,kt,5826.131,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1973,1973,3050,FAO TIER 1,kt,5860.9126,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1974,1974,3050,FAO TIER 1,kt,1.3348,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1974,1974,3050,FAO TIER 1,kt,23.3367,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1974,1974,3050,FAO TIER 1,kt,37.3744,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1974,1974,3050,FAO TIER 1,kt,6184.2255,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1974,1974,3050,FAO TIER 1,kt,6221.5999,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1975,1975,3050,FAO TIER 1,kt,1.121,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1975,1975,3050,FAO TIER 1,kt,25.205,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1975,1975,3050,FAO TIER 1,kt,31.388,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1975,1975,3050,FAO TIER 1,kt,6679.325,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1975,1975,3050,FAO TIER 1,kt,6710.713,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1976,1976,3050,FAO TIER 1,kt,1.3322,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1976,1976,3050,FAO TIER 1,kt,26.4445,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1976,1976,3050,FAO TIER 1,kt,37.3016,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1976,1976,3050,FAO TIER 1,kt,7007.7925,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1976,1976,3050,FAO TIER 1,kt,7045.0941,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1977,1977,3050,FAO TIER 1,kt,1.1648,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1977,1977,3050,FAO TIER 1,kt,28.5973,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1977,1977,3050,FAO TIER 1,kt,32.6144,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1977,1977,3050,FAO TIER 1,kt,7578.2845,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1977,1977,3050,FAO TIER 1,kt,7610.8989,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1978,1978,3050,FAO TIER 1,kt,1.3609,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1978,1978,3050,FAO TIER 1,kt,29.6997,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1978,1978,3050,FAO TIER 1,kt,38.1052,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1978,1978,3050,FAO TIER 1,kt,7870.4205,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1978,1978,3050,FAO TIER 1,kt,7908.5257,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1979,1979,3050,FAO TIER 1,kt,1.4818,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1979,1979,3050,FAO TIER 1,kt,31.651,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1979,1979,3050,FAO TIER 1,kt,41.4904,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1979,1979,3050,FAO TIER 1,kt,8387.515,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1979,1979,3050,FAO TIER 1,kt,8429.0054,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1980,1980,3050,FAO TIER 1,kt,1.5575,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1980,1980,3050,FAO TIER 1,kt,30.5761,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1980,1980,3050,FAO TIER 1,kt,43.61,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1980,1980,3050,FAO TIER 1,kt,8102.6665,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1980,1980,3050,FAO TIER 1,kt,8146.2765,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1981,1981,3050,FAO TIER 1,kt,1.6103,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1981,1981,3050,FAO TIER 1,kt,33.6364,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1981,1981,3050,FAO TIER 1,kt,45.0884,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1981,1981,3050,FAO TIER 1,kt,8913.646,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1981,1981,3050,FAO TIER 1,kt,8958.7344,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1982,1982,3050,FAO TIER 1,kt,1.796,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1982,1982,3050,FAO TIER 1,kt,37.7819,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1982,1982,3050,FAO TIER 1,kt,50.288,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1982,1982,3050,FAO TIER 1,kt,10012.2035,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1982,1982,3050,FAO TIER 1,kt,10062.4915,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1983,1983,3050,FAO TIER 1,kt,1.8306,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),5084,Emissions from crops,1983,1983,3050,FAO TIER 1,kt,38.5003,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),5084,Emissions from crops,1983,1983,3050,FAO TIER 1,kt,51.2568,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),5084,Emissions from crops,1983,1983,3050,FAO TIER 1,kt,10202.5795,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),5084,Emissions from crops,1983,1983,3050,FAO TIER 1,kt,10253.8363,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),5084,Emissions from crops,1984,1984,3050,FAO TIER 1,kt,2.0941,E,Estimated value,,
